index,II,NONEABP,PLETH,RESP, RESP, HR, PULSE, SpO2, NBP SYS, NBP DIAS, NBP MEAN, PlsNBP, ABP MEAN, ABP SYS, ABP DIAS, Tblood, CVP, CCI, CCO, C.I., CO, SVRI,sumpt
2022-07-08 05:41:09.872,76.0,0.0,128.0,42.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.880,78.0,0.0,128.0,40.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.888,74.0,0.0,128.0,37.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.896,73.0,0.0,128.0,34.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.904,90.0,0.0,128.0,32.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.912,139.0,0.0,128.0,30.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.920,185.0,0.0,128.0,27.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.928,141.0,0.0,128.0,25.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.936,76.0,0.0,128.0,23.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.944,61.0,0.0,128.0,21.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.952,59.0,0.0,128.0,19.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.960,54.0,0.0,128.0,18.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.968,56.0,0.0,128.0,16.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.976,58.0,0.0,128.0,14.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.984,55.0,0.0,128.0,13.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:09.992,53.0,0.0,128.0,12.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.000,54.0,0.0,128.0,11.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.008,51.0,0.0,128.0,10.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.016,54.0,0.0,128.0,9.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.024,55.0,0.0,128.0,8.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.032,53.0,0.0,128.0,8.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.040,52.0,0.0,128.0,7.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.048,54.0,0.0,128.0,7.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.056,55.0,0.0,128.0,7.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.064,53.0,0.0,128.0,7.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.072,53.0,0.0,128.0,7.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.080,56.0,0.0,128.0,8.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.088,57.0,0.0,128.0,9.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.096,57.0,0.0,128.0,9.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.104,56.0,0.0,128.0,10.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.112,59.0,0.0,128.0,11.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.120,57.0,0.0,128.0,13.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.128,55.0,0.0,128.0,14.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.136,60.0,0.0,128.0,15.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.144,61.0,0.0,128.0,17.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.152,62.0,0.0,128.0,18.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.160,64.0,0.0,128.0,20.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.168,65.0,0.0,128.0,22.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.176,69.0,0.0,128.0,23.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.184,70.0,0.0,128.0,25.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.192,70.0,0.0,128.0,27.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.200,70.0,0.0,128.0,29.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.208,71.0,0.0,128.0,31.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.216,71.0,0.0,128.0,32.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.224,75.0,0.0,128.0,34.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.232,76.0,0.0,128.0,36.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.240,77.0,0.0,128.0,37.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.248,77.0,0.0,128.0,39.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.256,77.0,0.0,128.0,41.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.264,77.0,0.0,128.0,42.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.272,75.0,0.0,128.0,44.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.280,77.0,0.0,128.0,45.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.288,73.0,0.0,128.0,46.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.296,73.0,0.0,128.0,47.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.304,75.0,0.0,128.0,49.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.312,72.0,0.0,128.0,50.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.320,71.0,0.0,128.0,51.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.328,72.0,0.0,128.0,52.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.336,68.0,0.0,128.0,53.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.344,70.0,0.0,128.0,55.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.352,69.0,0.0,128.0,56.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.360,70.0,0.0,128.0,57.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.368,72.0,0.0,128.0,58.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.376,72.0,0.0,128.0,60.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.384,80.0,0.0,128.0,61.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.392,113.0,0.0,128.0,62.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.400,177.0,0.0,128.0,64.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.408,185.0,0.0,128.0,65.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.416,97.0,0.0,128.0,67.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.424,65.0,0.0,128.0,69.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.432,67.0,0.0,128.0,71.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.440,70.0,0.0,128.0,72.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.448,72.0,0.0,128.0,74.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.456,73.0,0.0,128.0,77.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.464,70.0,0.0,128.0,79.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.472,67.0,0.0,128.0,81.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.480,65.0,0.0,128.0,84.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.488,67.0,0.0,128.0,87.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.496,65.0,0.0,128.0,89.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.504,68.0,0.0,128.0,93.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.512,68.0,0.0,128.0,96.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.520,68.0,0.0,128.0,99.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.528,63.0,0.0,128.0,103.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.536,72.0,0.0,128.0,106.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.544,71.0,0.0,128.0,110.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.552,72.0,0.0,128.0,114.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.560,71.0,0.0,128.0,118.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.568,72.0,0.0,128.0,122.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.576,73.0,0.0,128.0,126.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.584,75.0,0.0,128.0,130.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.592,73.0,0.0,128.0,134.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.600,70.0,0.0,128.0,137.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.608,69.0,0.0,128.0,141.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.616,70.0,0.0,128.0,145.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.624,71.0,0.0,128.0,148.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.632,73.0,0.0,128.0,151.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.640,71.0,0.0,128.0,154.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.648,75.0,0.0,128.0,157.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.656,73.0,0.0,128.0,160.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.664,76.0,0.0,128.0,162.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.672,79.0,0.0,128.0,165.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.680,78.0,0.0,128.0,166.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.688,80.0,0.0,128.0,168.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.696,81.0,0.0,128.0,170.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.704,81.0,0.0,128.0,171.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.712,78.0,0.0,128.0,172.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.720,82.0,0.0,128.0,173.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.728,80.0,0.0,128.0,174.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.736,78.0,0.0,128.0,175.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.744,82.0,0.0,128.0,175.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.752,83.0,0.0,128.0,175.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.760,79.0,0.0,128.0,175.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.768,75.0,0.0,128.0,175.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.776,74.0,0.0,128.0,174.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.784,75.0,0.0,128.0,174.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.792,70.0,0.0,128.0,172.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.800,71.0,0.0,128.0,171.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.808,69.0,0.0,128.0,170.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.816,72.0,0.0,128.0,168.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.824,70.0,0.0,128.0,167.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.832,67.0,0.0,128.0,165.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.840,68.0,0.0,128.0,163.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.848,66.0,0.0,128.0,161.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.856,67.0,0.0,128.0,159.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.864,66.0,0.0,128.0,157.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.872,76.0,0.0,128.0,155.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.880,125.0,0.0,128.0,154.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.888,173.0,0.0,128.0,152.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.896,147.0,0.0,128.0,150.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.904,82.0,0.0,128.0,148.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.912,66.0,0.0,128.0,146.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.920,62.0,0.0,128.0,144.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.928,59.0,0.0,128.0,142.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.936,55.0,0.0,128.0,141.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.944,56.0,0.0,128.0,139.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.952,53.0,0.0,128.0,137.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.960,55.0,0.0,128.0,135.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.968,58.0,0.0,128.0,134.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.976,62.0,0.0,128.0,132.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.984,60.0,0.0,128.0,130.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:10.992,57.0,0.0,128.0,129.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.000,59.0,0.0,128.0,127.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.008,61.0,0.0,128.0,126.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.016,62.0,0.0,128.0,124.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.024,59.0,0.0,128.0,123.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.032,60.0,0.0,128.0,121.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.040,59.0,0.0,128.0,120.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.048,61.0,0.0,128.0,119.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.056,58.0,0.0,128.0,118.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.064,55.0,0.0,128.0,116.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.072,55.0,0.0,128.0,115.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.080,55.0,0.0,128.0,114.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.088,56.0,0.0,128.0,113.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.096,54.0,0.0,128.0,112.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.104,48.0,0.0,128.0,111.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.112,53.0,0.0,128.0,110.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.120,58.0,0.0,128.0,109.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.128,62.0,0.0,128.0,108.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.136,60.0,0.0,128.0,108.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.144,59.0,0.0,128.0,107.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.152,57.0,0.0,128.0,106.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.160,61.0,0.0,128.0,106.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.168,63.0,0.0,128.0,106.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.176,62.0,0.0,128.0,105.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.184,65.0,0.0,128.0,105.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.192,71.0,0.0,128.0,105.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.200,72.0,0.0,128.0,105.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.208,74.0,0.0,128.0,105.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.216,74.0,0.0,128.0,105.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.224,77.0,0.0,128.0,104.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.232,80.0,0.0,128.0,104.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.240,87.0,0.0,128.0,104.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.248,87.0,0.0,128.0,103.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.256,82.0,0.0,128.0,103.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.264,82.0,0.0,128.0,102.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.272,80.0,0.0,128.0,101.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.280,77.0,0.0,128.0,100.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.288,79.0,0.0,128.0,98.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.296,76.0,0.0,128.0,97.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.304,73.0,0.0,128.0,95.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.312,67.0,0.0,128.0,93.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.320,65.0,0.0,128.0,90.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.328,66.0,0.0,128.0,88.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.336,64.0,0.0,128.0,85.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.344,59.0,0.0,128.0,82.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.352,57.0,0.0,128.0,80.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.360,101.0,0.0,128.0,77.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.368,158.0,0.0,128.0,74.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.376,165.0,0.0,128.0,71.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.384,80.0,0.0,128.0,67.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.392,52.0,0.0,128.0,64.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.400,48.0,0.0,128.0,61.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.408,49.0,0.0,128.0,58.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.416,49.0,0.0,128.0,55.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.424,48.0,0.0,128.0,52.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.432,44.0,0.0,128.0,49.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.440,43.0,0.0,128.0,46.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.448,47.0,0.0,128.0,43.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.456,48.0,0.0,128.0,40.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.464,46.0,0.0,128.0,37.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.472,44.0,0.0,128.0,34.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.480,46.0,0.0,128.0,31.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.488,45.0,0.0,128.0,28.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.496,48.0,0.0,128.0,26.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.504,46.0,0.0,128.0,23.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.512,42.0,0.0,128.0,21.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.520,41.0,0.0,128.0,19.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.528,41.0,0.0,128.0,18.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.536,40.0,0.0,128.0,16.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.544,37.0,0.0,128.0,14.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.552,34.0,0.0,128.0,13.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.560,35.0,0.0,128.0,12.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.568,31.0,0.0,128.0,11.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.576,28.0,0.0,128.0,10.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.584,27.0,0.0,128.0,9.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.592,31.0,0.0,128.0,9.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.600,37.0,0.0,128.0,8.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.608,36.0,0.0,128.0,8.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.616,35.0,0.0,128.0,8.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.624,39.0,0.0,128.0,8.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.632,39.0,0.0,128.0,8.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.640,41.0,0.0,128.0,9.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.648,42.0,0.0,128.0,10.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.656,39.0,0.0,128.0,10.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.664,43.0,0.0,128.0,11.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.672,46.0,0.0,128.0,13.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.680,47.0,0.0,128.0,14.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.688,51.0,0.0,128.0,15.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.696,55.0,0.0,128.0,16.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.704,59.0,0.0,128.0,18.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.712,67.0,0.0,128.0,19.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.720,68.0,0.0,128.0,21.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.728,73.0,0.0,128.0,22.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.736,77.0,0.0,128.0,24.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.744,80.0,0.0,128.0,25.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.752,84.0,0.0,128.0,27.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.760,87.0,0.0,128.0,28.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.768,89.0,0.0,128.0,30.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.776,90.0,0.0,128.0,31.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.784,91.0,0.0,128.0,32.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.792,90.0,0.0,128.0,33.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.800,91.0,0.0,128.0,35.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.808,91.0,0.0,128.0,36.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.816,89.0,0.0,128.0,37.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.824,87.0,0.0,128.0,38.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.832,87.0,0.0,128.0,39.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.840,109.0,0.0,128.0,40.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.848,166.0,0.0,128.0,41.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.856,201.0,0.0,128.0,43.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.864,146.0,0.0,128.0,44.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.872,93.0,0.0,128.0,45.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.880,82.0,0.0,128.0,46.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.888,84.0,0.0,128.0,47.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.896,83.0,0.0,128.0,48.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.904,78.0,0.0,128.0,49.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.912,77.0,0.0,128.0,50.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.920,73.0,0.0,128.0,51.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.928,69.0,0.0,128.0,53.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.936,66.0,0.0,128.0,54.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.944,60.0,0.0,128.0,55.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.952,60.0,0.0,128.0,57.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.960,57.0,0.0,128.0,58.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.968,55.0,0.0,128.0,60.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.976,55.0,0.0,128.0,62.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.984,52.0,0.0,128.0,63.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:11.992,55.0,0.0,128.0,65.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:12.000,53.0,0.0,128.0,67.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:12.008,51.0,0.0,128.0,70.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:12.016,53.0,0.0,128.0,72.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:12.024,48.0,0.0,128.0,75.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:12.032,48.0,0.0,128.0,78.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:12.040,44.0,0.0,128.0,81.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:12.048,42.0,0.0,128.0,84.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:12.056,35.0,0.0,128.0,88.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:12.064,39.0,0.0,128.0,92.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:12.072,29.0,0.0,128.0,96.0,,,,,,,,,,,,,,,,,,,
2022-07-08 05:41:12.080,31.0,0.0,128.0,100.0,,,,,,,,,,,,,,,,,,,
